article_id,article_version,article_type,contractor_id,contractor_type_id,contractor_version,last_updated
55491,3,5,366,12,1,2017-03-29 21:58:32.390000
55491,3,5,367,12,1,2017-03-29 21:58:32.390000
55492,4,5,340,12,1,2017-03-29 22:05:58.650000
55492,4,5,341,12,1,2017-03-29 22:05:58.650000
55492,4,5,342,12,1,2017-03-29 22:05:58.650000
55492,4,5,343,12,1,2017-03-29 22:05:58.650000
55492,4,5,344,12,1,2017-03-29 22:05:58.650000
55492,4,5,345,12,1,2017-03-29 22:05:58.650000
55492,4,5,346,12,1,2017-03-29 22:05:58.650000
55492,4,5,347,12,1,2017-03-29 22:05:58.650000
55492,4,5,348,12,1,2017-03-29 22:05:58.650000
55492,4,5,349,12,1,2017-03-29 22:05:58.650000
55492,4,5,350,12,1,2017-03-29 22:05:58.650000
55492,4,5,351,12,1,2017-03-29 22:05:58.650000
55492,4,5,352,12,1,2017-03-29 22:05:58.650000
55492,4,5,353,12,1,2017-03-29 22:05:58.650000
55492,4,5,354,12,1,2017-03-29 22:05:58.650000
55492,4,5,355,12,1,2017-03-29 22:05:58.650000
55492,4,5,356,12,1,2017-03-29 22:05:58.650000
55492,4,5,357,12,1,2017-03-29 22:05:58.650000
55492,4,5,358,12,1,2017-03-29 22:05:58.650000
55492,4,5,359,12,1,2017-03-29 22:05:58.650000
55503,5,6,360,12,1,2023-11-22 16:23:07.613000
55503,5,6,361,12,1,2023-11-22 16:23:07.613000
55503,5,6,362,12,1,2023-11-22 16:23:07.613000
55503,5,6,363,12,1,2023-11-22 16:23:07.613000
55505,5,1,340,12,1,2023-11-22 16:22:29.030000
55505,5,1,341,12,1,2023-11-22 16:22:29.030000
55505,5,1,342,12,1,2023-11-22 16:22:29.030000
55505,5,1,343,12,1,2023-11-22 16:22:29.030000
55505,5,1,344,12,1,2023-11-22 16:22:29.030000
55505,5,1,351,12,1,2023-11-22 16:22:29.030000
55505,5,1,352,12,1,2023-11-22 16:22:29.030000
55505,5,1,353,12,1,2023-11-22 16:22:29.030000
55505,5,1,354,12,1,2023-11-22 16:22:29.030000
55505,5,1,355,12,1,2023-11-22 16:22:29.030000
55527,5,5,360,12,1,2017-06-01 21:56:26.050000
55527,5,5,361,12,1,2017-06-01 21:56:26.050000
55527,5,5,362,12,1,2017-06-01 21:56:26.050000
55527,5,5,363,12,1,2017-06-01 21:56:26.050000
55527,5,5,364,12,1,2017-06-01 21:56:26.050000
55527,5,5,365,12,1,2017-06-01 21:56:26.050000
55527,5,5,366,12,1,2017-06-01 21:56:26.050000
55527,5,5,367,12,1,2017-06-01 21:56:26.050000
55528,5,5,340,12,1,2017-06-01 21:57:07.253000
55528,5,5,341,12,1,2017-06-01 21:57:07.253000
55528,5,5,342,12,1,2017-06-01 21:57:07.253000
55528,5,5,343,12,1,2017-06-01 21:57:07.253000
55528,5,5,344,12,1,2017-06-01 21:57:07.253000
55528,5,5,345,12,1,2017-06-01 21:57:07.253000
55528,5,5,346,12,1,2017-06-01 21:57:07.253000
55528,5,5,347,12,1,2017-06-01 21:57:07.253000
55528,5,5,348,12,1,2017-06-01 21:57:07.253000
55528,5,5,349,12,1,2017-06-01 21:57:07.253000
55528,5,5,350,12,1,2017-06-01 21:57:07.253000
55528,5,5,351,12,1,2017-06-01 21:57:07.253000
55528,5,5,352,12,1,2017-06-01 21:57:07.253000
55528,5,5,353,12,1,2017-06-01 21:57:07.253000
55528,5,5,354,12,1,2017-06-01 21:57:07.253000
55528,5,5,355,12,1,2017-06-01 21:57:07.253000
55528,5,5,356,12,1,2017-06-01 21:57:07.253000
55528,5,5,357,12,1,2017-06-01 21:57:07.253000
55528,5,5,358,12,1,2017-06-01 21:57:07.253000
55528,5,5,359,12,1,2017-06-01 21:57:07.253000
55530,35,6,340,12,1,2025-10-14 13:00:49.890000
55530,35,6,341,12,1,2025-10-14 13:00:49.890000
55530,35,6,342,12,1,2025-10-14 13:00:49.890000
55530,35,6,343,12,1,2025-10-14 13:00:49.890000
55530,35,6,344,12,1,2025-10-14 13:00:49.890000
55530,35,6,345,12,1,2025-10-14 13:00:49.890000
55530,35,6,346,12,1,2025-10-14 13:00:49.890000
55530,35,6,347,12,1,2025-10-14 13:00:49.890000
55530,35,6,348,12,1,2025-10-14 13:00:49.890000
55530,35,6,349,12,1,2025-10-14 13:00:49.890000
55530,35,6,350,12,1,2025-10-14 13:00:49.890000
55530,35,6,351,12,1,2025-10-14 13:00:49.890000
55530,35,6,352,12,1,2025-10-14 13:00:49.890000
55530,35,6,353,12,1,2025-10-14 13:00:49.890000
55530,35,6,354,12,1,2025-10-14 13:00:49.890000
55530,35,6,355,12,1,2025-10-14 13:00:49.890000
55530,35,6,356,12,1,2025-10-14 13:00:49.890000
55530,35,6,357,12,1,2025-10-14 13:00:49.890000
55530,35,6,358,12,1,2025-10-14 13:00:49.890000
55530,35,6,359,12,1,2025-10-14 13:00:49.890000
55530,35,6,360,12,1,2025-10-14 13:00:49.890000
55530,35,6,361,12,1,2025-10-14 13:00:49.890000
55530,35,6,362,12,1,2025-10-14 13:00:49.890000
55530,35,6,363,12,1,2025-10-14 13:00:49.890000
55530,35,6,364,12,1,2025-10-14 13:00:49.890000
55530,35,6,365,12,1,2025-10-14 13:00:49.890000
55530,35,6,366,12,1,2025-10-14 13:00:49.890000
55530,35,6,367,12,1,2025-10-14 13:00:49.890000
55533,2,5,143,8,1,2017-05-15 17:02:39.277000
55533,2,5,144,8,1,2017-05-15 17:02:39.277000
55533,2,5,145,8,1,2017-05-15 17:02:39.277000
55533,2,5,146,8,1,2017-05-15 17:02:39.277000
55533,2,5,147,9,1,2017-05-15 17:02:39.277000
55533,2,5,148,9,1,2017-05-15 17:02:39.277000
55533,2,5,149,9,1,2017-05-15 17:02:39.277000
55533,2,5,151,9,1,2017-05-15 17:02:39.277000
55533,2,5,264,8,1,2017-05-15 17:02:39.277000
55533,2,5,265,9,1,2017-05-15 17:02:39.277000
55533,2,5,266,8,1,2017-05-15 17:02:39.277000
55533,2,5,267,9,1,2017-05-15 17:02:39.277000
55533,2,5,268,8,1,2017-05-15 17:02:39.277000
55535,2,5,143,8,1,2017-05-15 18:28:43.123000
55535,2,5,144,8,1,2017-05-15 18:28:43.123000
55535,2,5,145,8,1,2017-05-15 18:28:43.123000
55535,2,5,146,8,1,2017-05-15 18:28:43.123000
55535,2,5,147,9,1,2017-05-15 18:28:43.123000
55535,2,5,148,9,1,2017-05-15 18:28:43.123000
55535,2,5,149,9,1,2017-05-15 18:28:43.123000
55535,2,5,151,9,1,2017-05-15 18:28:43.123000
55535,2,5,264,8,1,2017-05-15 18:28:43.123000
55535,2,5,265,9,1,2017-05-15 18:28:43.123000
55535,2,5,266,8,1,2017-05-15 18:28:43.123000
55535,2,5,267,9,1,2017-05-15 18:28:43.123000
55535,2,5,268,8,1,2017-05-15 18:28:43.123000
55536,2,5,143,8,1,2017-05-15 18:50:25.220000
55536,2,5,144,8,1,2017-05-15 18:50:25.220000
55536,2,5,145,8,1,2017-05-15 18:50:25.220000
55536,2,5,146,8,1,2017-05-15 18:50:25.220000
55536,2,5,147,9,1,2017-05-15 18:50:25.220000
55536,2,5,148,9,1,2017-05-15 18:50:25.220000
55536,2,5,149,9,1,2017-05-15 18:50:25.220000
55536,2,5,151,9,1,2017-05-15 18:50:25.220000
55536,2,5,264,8,1,2017-05-15 18:50:25.220000
55536,2,5,265,9,1,2017-05-15 18:50:25.220000
55536,2,5,266,8,1,2017-05-15 18:50:25.220000
55536,2,5,267,9,1,2017-05-15 18:50:25.220000
55536,2,5,268,8,1,2017-05-15 18:50:25.220000
55540,2,5,143,8,1,2017-05-15 19:11:18.097000
55540,2,5,144,8,1,2017-05-15 19:11:18.097000
55540,2,5,145,8,1,2017-05-15 19:11:18.097000
55540,2,5,146,8,1,2017-05-15 19:11:18.097000
55540,2,5,147,9,1,2017-05-15 19:11:18.097000
55540,2,5,148,9,1,2017-05-15 19:11:18.097000
55540,2,5,149,9,1,2017-05-15 19:11:18.097000
55540,2,5,151,9,1,2017-05-15 19:11:18.097000
55540,2,5,264,8,1,2017-05-15 19:11:18.097000
55540,2,5,265,9,1,2017-05-15 19:11:18.097000
55540,2,5,266,8,1,2017-05-15 19:11:18.097000
55540,2,5,267,9,1,2017-05-15 19:11:18.097000
55540,2,5,268,8,1,2017-05-15 19:11:18.097000
55543,2,5,143,8,1,2017-05-15 20:15:08.437000
55543,2,5,144,8,1,2017-05-15 20:15:08.437000
55543,2,5,145,8,1,2017-05-15 20:15:08.437000
55543,2,5,146,8,1,2017-05-15 20:15:08.437000
55543,2,5,147,9,1,2017-05-15 20:15:08.437000
55543,2,5,148,9,1,2017-05-15 20:15:08.437000
55543,2,5,149,9,1,2017-05-15 20:15:08.437000
55543,2,5,151,9,1,2017-05-15 20:15:08.437000
55543,2,5,264,8,1,2017-05-15 20:15:08.437000
55543,2,5,265,9,1,2017-05-15 20:15:08.437000
55543,2,5,266,8,1,2017-05-15 20:15:08.437000
55543,2,5,267,9,1,2017-05-15 20:15:08.437000
55543,2,5,268,8,1,2017-05-15 20:15:08.437000
55553,4,5,360,12,1,2017-05-17 19:03:26.427000
55553,4,5,361,12,1,2017-05-17 19:03:26.427000
55553,4,5,362,12,1,2017-05-17 19:03:26.427000
55553,4,5,363,12,1,2017-05-17 19:03:26.427000
55553,4,5,364,12,1,2017-05-17 19:03:26.427000
55553,4,5,365,12,1,2017-05-17 19:03:26.427000
55553,4,5,366,12,1,2017-05-17 19:03:26.427000
55553,4,5,367,12,1,2017-05-17 19:03:26.427000
55554,6,5,340,12,1,2017-05-17 19:05:13.530000
55554,6,5,341,12,1,2017-05-17 19:05:13.530000
55554,6,5,342,12,1,2017-05-17 19:05:13.530000
55554,6,5,343,12,1,2017-05-17 19:05:13.530000
55554,6,5,344,12,1,2017-05-17 19:05:13.530000
55554,6,5,345,12,1,2017-05-17 19:05:13.530000
55554,6,5,346,12,1,2017-05-17 19:05:13.530000
55554,6,5,347,12,1,2017-05-17 19:05:13.530000
55554,6,5,348,12,1,2017-05-17 19:05:13.530000
55554,6,5,349,12,1,2017-05-17 19:05:13.530000
55554,6,5,350,12,1,2017-05-17 19:05:13.530000
55554,6,5,351,12,1,2017-05-17 19:05:13.530000
55554,6,5,352,12,1,2017-05-17 19:05:13.530000
55554,6,5,353,12,1,2017-05-17 19:05:13.530000
55554,6,5,354,12,1,2017-05-17 19:05:13.530000
55554,6,5,355,12,1,2017-05-17 19:05:13.530000
55554,6,5,356,12,1,2017-05-17 19:05:13.530000
55554,6,5,357,12,1,2017-05-17 19:05:13.530000
55554,6,5,358,12,1,2017-05-17 19:05:13.530000
55554,6,5,359,12,1,2017-05-17 19:05:13.530000
55555,8,5,360,12,1,2017-05-18 19:22:16.190000
55555,8,5,361,12,1,2017-05-18 19:22:16.190000
55555,8,5,362,12,1,2017-05-18 19:22:16.190000
55555,8,5,363,12,1,2017-05-18 19:22:16.190000
55555,8,5,364,12,1,2017-05-18 19:22:16.190000
55555,8,5,365,12,1,2017-05-18 19:22:16.190000
55555,8,5,366,12,1,2017-05-18 19:22:16.190000
55555,8,5,367,12,1,2017-05-18 19:22:16.190000
55558,8,5,340,12,1,2017-05-18 19:57:23.183000
55558,8,5,341,12,1,2017-05-18 19:57:23.183000
55558,8,5,342,12,1,2017-05-18 19:57:23.183000
55558,8,5,343,12,1,2017-05-18 19:57:23.183000
55558,8,5,344,12,1,2017-05-18 19:57:23.183000
55558,8,5,345,12,1,2017-05-18 19:57:23.183000
55558,8,5,346,12,1,2017-05-18 19:57:23.183000
55558,8,5,347,12,1,2017-05-18 19:57:23.183000
55558,8,5,348,12,1,2017-05-18 19:57:23.183000
55558,8,5,349,12,1,2017-05-18 19:57:23.183000
55558,8,5,350,12,1,2017-05-18 19:57:23.183000
55558,8,5,351,12,1,2017-05-18 19:57:23.183000
55558,8,5,352,12,1,2017-05-18 19:57:23.183000
55558,8,5,353,12,1,2017-05-18 19:57:23.183000
55558,8,5,354,12,1,2017-05-18 19:57:23.183000
55558,8,5,355,12,1,2017-05-18 19:57:23.183000
55558,8,5,356,12,1,2017-05-18 19:57:23.183000
55558,8,5,357,12,1,2017-05-18 19:57:23.183000
55558,8,5,358,12,1,2017-05-18 19:57:23.183000
55558,8,5,359,12,1,2017-05-18 19:57:23.183000
55561,2,5,228,9,2,2017-05-18 18:59:14.363000
55561,2,5,238,9,2,2017-05-18 18:59:14.363000
55561,2,5,239,8,1,2017-05-18 18:59:14.363000
55561,2,5,240,8,1,2017-05-18 18:59:14.363000
55562,2,5,228,9,2,2017-05-18 18:59:48.283000
55562,2,5,238,9,2,2017-05-18 18:59:48.283000
55562,2,5,239,8,1,2017-05-18 18:59:48.283000
55562,2,5,240,8,1,2017-05-18 18:59:48.283000
55564,2,5,228,9,2,2017-05-19 15:30:16.400000
55564,2,5,238,9,2,2017-05-19 15:30:16.400000
55564,2,5,239,8,1,2017-05-19 15:30:16.400000
55564,2,5,240,8,1,2017-05-19 15:30:16.400000
55566,2,5,228,9,2,2017-05-19 17:10:42.870000
55566,2,5,238,9,2,2017-05-19 17:10:42.870000
55566,2,5,239,8,1,2017-05-19 17:10:42.870000
55566,2,5,240,8,1,2017-05-19 17:10:42.870000
55570,12,5,314,12,1,2017-12-01 16:27:24.560000
55570,12,5,315,12,1,2017-12-01 16:27:24.560000
55570,12,5,316,12,1,2017-12-01 16:27:24.560000
55570,12,5,317,12,1,2017-12-01 16:27:24.560000
55570,12,5,318,12,1,2017-12-01 16:27:24.560000
55570,12,5,319,12,1,2017-12-01 16:27:24.560000
55570,12,5,320,12,1,2017-12-01 16:27:24.560000
55570,12,5,321,12,1,2017-12-01 16:27:24.560000
55570,12,5,322,12,1,2017-12-01 16:27:24.560000
55570,12,5,323,12,1,2017-12-01 16:27:24.560000
55570,12,5,324,12,1,2017-12-01 16:27:24.560000
55570,12,5,325,12,1,2017-12-01 16:27:24.560000
55570,12,5,326,12,1,2017-12-01 16:27:24.560000
55570,12,5,327,12,1,2017-12-01 16:27:24.560000
55570,12,5,328,12,1,2017-12-01 16:27:24.560000
55570,12,5,329,12,1,2017-12-01 16:27:24.560000
55570,12,5,330,12,1,2017-12-01 16:27:24.560000
55570,12,5,331,12,1,2017-12-01 16:27:24.560000
55570,12,5,332,12,1,2017-12-01 16:27:24.560000
55570,12,5,333,12,1,2017-12-01 16:27:24.560000
55570,12,5,334,12,1,2017-12-01 16:27:24.560000
55570,12,5,335,12,1,2017-12-01 16:27:24.560000
55570,12,5,336,12,1,2017-12-01 16:27:24.560000
55570,12,5,337,12,1,2017-12-01 16:27:24.560000
55570,12,5,338,12,1,2017-12-01 16:27:24.560000
55570,12,5,339,12,1,2017-12-01 16:27:24.560000
55584,19,6,340,12,1,2025-09-16 14:35:04.480000
55584,19,6,341,12,1,2025-09-16 14:35:04.480000
55584,19,6,342,12,1,2025-09-16 14:35:04.480000
55584,19,6,343,12,1,2025-09-16 14:35:04.480000
55584,19,6,344,12,1,2025-09-16 14:35:04.480000
55584,19,6,345,12,1,2025-09-16 14:35:04.480000
55584,19,6,346,12,1,2025-09-16 14:35:04.480000
55584,19,6,347,12,1,2025-09-16 14:35:04.480000
55584,19,6,348,12,1,2025-09-16 14:35:04.480000
55584,19,6,349,12,1,2025-09-16 14:35:04.480000
55584,19,6,350,12,1,2025-09-16 14:35:04.480000
55584,19,6,351,12,1,2025-09-16 14:35:04.480000
55584,19,6,352,12,1,2025-09-16 14:35:04.480000
55584,19,6,353,12,1,2025-09-16 14:35:04.480000
55584,19,6,354,12,1,2025-09-16 14:35:04.480000
55584,19,6,355,12,1,2025-09-16 14:35:04.480000
55584,19,6,356,12,1,2025-09-16 14:35:04.480000
55584,19,6,357,12,1,2025-09-16 14:35:04.480000
55584,19,6,358,12,1,2025-09-16 14:35:04.480000
55584,19,6,359,12,1,2025-09-16 14:35:04.480000
55584,19,6,360,12,1,2025-09-16 14:35:04.480000
55584,19,6,361,12,1,2025-09-16 14:35:04.480000
55584,19,6,362,12,1,2025-09-16 14:35:04.480000
55584,19,6,363,12,1,2025-09-16 14:35:04.480000
55584,19,6,364,12,1,2025-09-16 14:35:04.480000
55584,19,6,365,12,1,2025-09-16 14:35:04.480000
55584,19,6,366,12,1,2025-09-16 14:35:04.480000
55584,19,6,367,12,1,2025-09-16 14:35:04.480000
55595,17,6,340,12,1,2026-02-09 16:51:04.270000
55595,17,6,341,12,1,2026-02-09 16:51:04.270000
55595,17,6,342,12,1,2026-02-09 16:51:04.270000
55595,17,6,343,12,1,2026-02-09 16:51:04.270000
55595,17,6,344,12,1,2026-02-09 16:51:04.270000
55595,17,6,345,12,1,2026-02-09 16:51:04.270000
55595,17,6,346,12,1,2026-02-09 16:51:04.270000
55595,17,6,347,12,1,2026-02-09 16:51:04.270000
55595,17,6,348,12,1,2026-02-09 16:51:04.270000
55595,17,6,349,12,1,2026-02-09 16:51:04.270000
55595,17,6,350,12,1,2026-02-09 16:51:04.270000
55595,17,6,351,12,1,2026-02-09 16:51:04.270000
55595,17,6,352,12,1,2026-02-09 16:51:04.270000
55595,17,6,353,12,1,2026-02-09 16:51:04.270000
55595,17,6,354,12,1,2026-02-09 16:51:04.270000
55595,17,6,355,12,1,2026-02-09 16:51:04.270000
55595,17,6,356,12,1,2026-02-09 16:51:04.270000
55595,17,6,357,12,1,2026-02-09 16:51:04.270000
55595,17,6,358,12,1,2026-02-09 16:51:04.270000
55595,17,6,359,12,1,2026-02-09 16:51:04.270000
55595,17,6,360,12,1,2026-02-09 16:51:04.270000
55595,17,6,361,12,1,2026-02-09 16:51:04.270000
55595,17,6,362,12,1,2026-02-09 16:51:04.270000
55595,17,6,363,12,1,2026-02-09 16:51:04.270000
55595,17,6,364,12,1,2026-02-09 16:51:04.270000
55595,17,6,365,12,1,2026-02-09 16:51:04.270000
55595,17,6,366,12,1,2026-02-09 16:51:04.270000
55595,17,6,367,12,1,2026-02-09 16:51:04.270000
55596,13,6,340,12,1,2026-02-09 16:51:07.920000
55596,13,6,341,12,1,2026-02-09 16:51:07.920000
55596,13,6,342,12,1,2026-02-09 16:51:07.920000
55596,13,6,343,12,1,2026-02-09 16:51:07.920000
55596,13,6,344,12,1,2026-02-09 16:51:07.920000
55596,13,6,345,12,1,2026-02-09 16:51:07.920000
55596,13,6,346,12,1,2026-02-09 16:51:07.920000
55596,13,6,347,12,1,2026-02-09 16:51:07.920000
55596,13,6,348,12,1,2026-02-09 16:51:07.920000
55596,13,6,349,12,1,2026-02-09 16:51:07.920000
55596,13,6,350,12,1,2026-02-09 16:51:07.920000
55596,13,6,351,12,1,2026-02-09 16:51:07.920000
55596,13,6,352,12,1,2026-02-09 16:51:07.920000
55596,13,6,353,12,1,2026-02-09 16:51:07.920000
55596,13,6,354,12,1,2026-02-09 16:51:07.920000
55596,13,6,355,12,1,2026-02-09 16:51:07.920000
55596,13,6,356,12,1,2026-02-09 16:51:07.920000
55596,13,6,357,12,1,2026-02-09 16:51:07.920000
55596,13,6,358,12,1,2026-02-09 16:51:07.920000
55596,13,6,359,12,1,2026-02-09 16:51:07.920000
55596,13,6,360,12,1,2026-02-09 16:51:07.920000
55596,13,6,361,12,1,2026-02-09 16:51:07.920000
55596,13,6,362,12,1,2026-02-09 16:51:07.920000
55596,13,6,363,12,1,2026-02-09 16:51:07.920000
55596,13,6,364,12,1,2026-02-09 16:51:07.920000
55596,13,6,365,12,1,2026-02-09 16:51:07.920000
55596,13,6,366,12,1,2026-02-09 16:51:07.920000
55596,13,6,367,12,1,2026-02-09 16:51:07.920000
55597,24,6,340,12,1,2026-02-09 16:51:07.560000
55597,24,6,341,12,1,2026-02-09 16:51:07.560000
55597,24,6,342,12,1,2026-02-09 16:51:07.560000
55597,24,6,343,12,1,2026-02-09 16:51:07.560000
55597,24,6,344,12,1,2026-02-09 16:51:07.560000
55597,24,6,345,12,1,2026-02-09 16:51:07.560000
55597,24,6,346,12,1,2026-02-09 16:51:07.560000
55597,24,6,347,12,1,2026-02-09 16:51:07.560000
55597,24,6,348,12,1,2026-02-09 16:51:07.560000
55597,24,6,349,12,1,2026-02-09 16:51:07.560000
55597,24,6,350,12,1,2026-02-09 16:51:07.560000
55597,24,6,351,12,1,2026-02-09 16:51:07.560000
55597,24,6,352,12,1,2026-02-09 16:51:07.560000
55597,24,6,353,12,1,2026-02-09 16:51:07.560000
55597,24,6,354,12,1,2026-02-09 16:51:07.560000
55597,24,6,355,12,1,2026-02-09 16:51:07.560000
55597,24,6,356,12,1,2026-02-09 16:51:07.560000
55597,24,6,357,12,1,2026-02-09 16:51:07.560000
55597,24,6,358,12,1,2026-02-09 16:51:07.560000
55597,24,6,359,12,1,2026-02-09 16:51:07.560000
55597,24,6,360,12,1,2026-02-09 16:51:07.560000
55597,24,6,361,12,1,2026-02-09 16:51:07.560000
55597,24,6,362,12,1,2026-02-09 16:51:07.560000
55597,24,6,363,12,1,2026-02-09 16:51:07.560000
55597,24,6,364,12,1,2026-02-09 16:51:07.560000
55597,24,6,365,12,1,2026-02-09 16:51:07.560000
55597,24,6,366,12,1,2026-02-09 16:51:07.560000
55597,24,6,367,12,1,2026-02-09 16:51:07.560000
55621,17,6,143,8,1,2026-04-21 17:41:21.237000
55621,17,6,144,8,1,2026-04-21 17:41:21.237000
55621,17,6,145,8,1,2026-04-21 17:41:21.237000
55621,17,6,146,8,1,2026-04-21 17:41:21.237000
55621,17,6,147,9,1,2026-04-21 17:41:21.237000
55621,17,6,148,9,1,2026-04-21 17:41:21.237000
55621,17,6,149,9,1,2026-04-21 17:41:21.237000
55621,17,6,151,9,1,2026-04-21 17:41:21.237000
55621,17,6,264,8,1,2026-04-21 17:41:21.237000
55621,17,6,265,9,1,2026-04-21 17:41:21.237000
55621,17,6,266,8,1,2026-04-21 17:41:21.237000
55621,17,6,267,9,1,2026-04-21 17:41:21.237000
55621,17,6,268,8,1,2026-04-21 17:41:21.237000
55623,16,6,340,12,1,2026-02-09 16:51:07.710000
55623,16,6,341,12,1,2026-02-09 16:51:07.710000
55623,16,6,342,12,1,2026-02-09 16:51:07.710000
55623,16,6,343,12,1,2026-02-09 16:51:07.710000
55623,16,6,344,12,1,2026-02-09 16:51:07.710000
55623,16,6,345,12,1,2026-02-09 16:51:07.710000
55623,16,6,346,12,1,2026-02-09 16:51:07.710000
55623,16,6,347,12,1,2026-02-09 16:51:07.710000
55623,16,6,348,12,1,2026-02-09 16:51:07.710000
55623,16,6,349,12,1,2026-02-09 16:51:07.710000
55623,16,6,350,12,1,2026-02-09 16:51:07.710000
55623,16,6,351,12,1,2026-02-09 16:51:07.710000
55623,16,6,352,12,1,2026-02-09 16:51:07.710000
55623,16,6,353,12,1,2026-02-09 16:51:07.710000
55623,16,6,354,12,1,2026-02-09 16:51:07.710000
55623,16,6,355,12,1,2026-02-09 16:51:07.710000
55623,16,6,356,12,1,2026-02-09 16:51:07.710000
55623,16,6,357,12,1,2026-02-09 16:51:07.710000
55623,16,6,358,12,1,2026-02-09 16:51:07.710000
55623,16,6,359,12,1,2026-02-09 16:51:07.710000
55623,16,6,360,12,1,2026-02-09 16:51:07.710000
55623,16,6,361,12,1,2026-02-09 16:51:07.710000
55623,16,6,362,12,1,2026-02-09 16:51:07.710000
55623,16,6,363,12,1,2026-02-09 16:51:07.710000
55623,16,6,364,12,1,2026-02-09 16:51:07.710000
55623,16,6,365,12,1,2026-02-09 16:51:07.710000
55623,16,6,366,12,1,2026-02-09 16:51:07.710000
55623,16,6,367,12,1,2026-02-09 16:51:07.710000
55624,34,6,340,12,1,2026-02-09 16:51:08.070000
55624,34,6,341,12,1,2026-02-09 16:51:08.070000
55624,34,6,342,12,1,2026-02-09 16:51:08.070000
55624,34,6,343,12,1,2026-02-09 16:51:08.070000
55624,34,6,344,12,1,2026-02-09 16:51:08.070000
55624,34,6,345,12,1,2026-02-09 16:51:08.070000
55624,34,6,346,12,1,2026-02-09 16:51:08.070000
55624,34,6,347,12,1,2026-02-09 16:51:08.070000
55624,34,6,348,12,1,2026-02-09 16:51:08.070000
55624,34,6,349,12,1,2026-02-09 16:51:08.070000
55624,34,6,350,12,1,2026-02-09 16:51:08.070000
55624,34,6,351,12,1,2026-02-09 16:51:08.070000
55624,34,6,352,12,1,2026-02-09 16:51:08.070000
55624,34,6,353,12,1,2026-02-09 16:51:08.070000
55624,34,6,354,12,1,2026-02-09 16:51:08.070000
55624,34,6,355,12,1,2026-02-09 16:51:08.070000
55624,34,6,356,12,1,2026-02-09 16:51:08.070000
55624,34,6,357,12,1,2026-02-09 16:51:08.070000
55624,34,6,358,12,1,2026-02-09 16:51:08.070000
55624,34,6,359,12,1,2026-02-09 16:51:08.070000
55624,34,6,360,12,1,2026-02-09 16:51:08.070000
55624,34,6,361,12,1,2026-02-09 16:51:08.070000
55624,34,6,362,12,1,2026-02-09 16:51:08.070000
55624,34,6,363,12,1,2026-02-09 16:51:08.070000
55624,34,6,364,12,1,2026-02-09 16:51:08.070000
55624,34,6,365,12,1,2026-02-09 16:51:08.070000
55624,34,6,366,12,1,2026-02-09 16:51:08.070000
55624,34,6,367,12,1,2026-02-09 16:51:08.070000
55639,51,6,143,8,1,2025-11-18 20:23:20.473000
55639,51,6,144,8,1,2025-11-18 20:23:20.473000
55639,51,6,145,8,1,2025-11-18 20:23:20.473000
55639,51,6,146,8,1,2025-11-18 20:23:20.473000
55639,51,6,147,9,1,2025-11-18 20:23:20.473000
55639,51,6,148,9,1,2025-11-18 20:23:20.473000
55639,51,6,149,9,1,2025-11-18 20:23:20.473000
55639,51,6,151,9,1,2025-11-18 20:23:20.473000
55639,51,6,264,8,1,2025-11-18 20:23:20.473000
55639,51,6,265,9,1,2025-11-18 20:23:20.473000
55639,51,6,266,8,1,2025-11-18 20:23:20.473000
55639,51,6,267,9,1,2025-11-18 20:23:20.473000
55639,51,6,268,8,1,2025-11-18 20:23:20.473000
55641,2,5,143,8,1,2017-07-18 16:22:37.873000
55641,2,5,144,8,1,2017-07-18 16:22:37.873000
55641,2,5,145,8,1,2017-07-18 16:22:37.873000
55641,2,5,146,8,1,2017-07-18 16:22:37.873000
55641,2,5,147,9,1,2017-07-18 16:22:37.873000
55641,2,5,148,9,1,2017-07-18 16:22:37.873000
55641,2,5,149,9,1,2017-07-18 16:22:37.873000
55641,2,5,151,9,1,2017-07-18 16:22:37.873000
55641,2,5,264,8,1,2017-07-18 16:22:37.873000
55641,2,5,265,9,1,2017-07-18 16:22:37.873000
55641,2,5,266,8,1,2017-07-18 16:22:37.873000
55641,2,5,267,9,1,2017-07-18 16:22:37.873000
55641,2,5,268,8,1,2017-07-18 16:22:37.873000
55643,2,5,143,8,1,2017-07-19 18:56:14.580000
55643,2,5,144,8,1,2017-07-19 18:56:14.580000
55643,2,5,145,8,1,2017-07-19 18:56:14.580000
55643,2,5,146,8,1,2017-07-19 18:56:14.580000
55643,2,5,147,9,1,2017-07-19 18:56:14.580000
55643,2,5,148,9,1,2017-07-19 18:56:14.580000
55643,2,5,149,9,1,2017-07-19 18:56:14.580000
55643,2,5,151,9,1,2017-07-19 18:56:14.580000
55643,2,5,264,8,1,2017-07-19 18:56:14.580000
55643,2,5,265,9,1,2017-07-19 18:56:14.580000
55643,2,5,266,8,1,2017-07-19 18:56:14.580000
55643,2,5,267,9,1,2017-07-19 18:56:14.580000
55643,2,5,268,8,1,2017-07-19 18:56:14.580000
55644,2,5,143,8,1,2017-07-19 19:41:46.893000
55644,2,5,144,8,1,2017-07-19 19:41:46.893000
55644,2,5,145,8,1,2017-07-19 19:41:46.893000
55644,2,5,146,8,1,2017-07-19 19:41:46.893000
55644,2,5,147,9,1,2017-07-19 19:41:46.893000
55644,2,5,148,9,1,2017-07-19 19:41:46.893000
