article_id,article_version,bill_code_id,bill_code_version,last_updated,description
57718,20,022,7,2025-08-06 17:50:58.420000,Skilled Nursing - Inpatient (Medicare Part B only)
57718,20,012,7,2025-08-06 17:50:58.420000,Hospital Inpatient (Medicare Part B only)
57726,7,999,7,2023-10-13 11:44:21.213000,Not Applicable
57751,28,999,7,2026-07-17 17:54:02.360000,Not Applicable
57752,18,999,7,2022-02-11 14:12:32.760000,Not Applicable
57753,12,085,7,2022-01-14 13:53:24.610000,Critical Access Hospital
57753,12,083,7,2022-01-14 13:53:24.607000,Ambulatory Surgery Center
57753,12,077,7,2022-01-14 13:53:24.607000,Clinic - Federally Qualified Health Center (FQHC)
57753,12,071,7,2022-01-14 13:53:24.603000,Clinic - Rural Health
57753,12,073,7,2022-01-14 13:53:24.607000,Clinic - Freestanding
57753,12,012,7,2022-01-14 13:53:24.603000,Hospital Inpatient (Medicare Part B only)
57753,12,013,7,2022-01-14 13:53:24.603000,Hospital Outpatient
57755,18,999,7,2024-03-27 14:37:53.057000,Not Applicable
57765,26,999,7,2026-06-18 14:20:01.897000,Not Applicable
57767,12,999,7,2024-03-01 14:34:11.727000,Not Applicable
57778,59,999,7,2026-07-10 13:48:22.947000,Not Applicable
57779,8,999,7,2025-01-24 17:40:08.070000,Not Applicable
57780,27,999,7,2025-09-26 14:09:55.897000,Not Applicable
57787,47,999,7,2026-04-02 15:33:59.213000,Not Applicable
57788,41,999,7,2025-12-12 20:04:07.217000,Not Applicable
57791,12,999,7,2025-10-06 18:48:51.577000,Not Applicable
57804,41,999,7,2025-09-26 14:07:50.953000,Not Applicable
57826,37,085,7,2026-07-14 22:42:59.627000,Critical Access Hospital
57826,37,073,7,2026-07-14 22:42:59.627000,Clinic - Freestanding
57826,37,071,7,2026-07-14 22:42:59.627000,Clinic - Rural Health
57826,37,013,7,2026-07-14 22:42:59.627000,Hospital Outpatient
57826,37,012,7,2026-07-14 22:42:59.627000,Hospital Inpatient (Medicare Part B only)
57839,14,999,7,2025-04-04 13:39:26.417000,Not Applicable
57842,11,023,7,2026-02-09 16:51:07.740000,Skilled Nursing - Outpatient
57863,41,013,7,2026-06-04 16:49:39.220000,Hospital Outpatient
57863,41,085,7,2026-06-04 16:49:39.220000,Critical Access Hospital
57872,10,999,7,2022-02-11 14:13:27.767000,Not Applicable
57884,10,999,7,2025-04-04 13:40:37.357000,Not Applicable
57891,39,999,7,2026-05-05 19:48:55.190000,Not Applicable
57913,11,999,7,2025-09-16 17:35:55.043000,Not Applicable
57948,38,999,7,2026-06-09 19:34:53.373000,Not Applicable
57954,73,085,7,2025-11-10 19:27:27.973000,Critical Access Hospital
57954,73,071,7,2025-11-10 19:27:27.970000,Clinic - Rural Health
57954,73,077,7,2025-11-10 19:27:27.970000,Clinic - Federally Qualified Health Center (FQHC)
57954,73,013,7,2025-11-10 19:27:27.967000,Hospital Outpatient
58110,22,999,7,2025-04-11 13:05:43.083000,Not Applicable
58116,29,999,7,2026-07-14 22:43:00.230000,Not Applicable
58127,19,999,7,2025-09-30 23:50:43.893000,Not Applicable
58133,23,999,7,2025-10-14 13:00:35.397000,Not Applicable
58136,22,999,7,2025-04-11 13:06:38.330000,Not Applicable
58181,24,999,7,2026-01-26 13:24:19.970000,Not Applicable
58227,20,999,7,2026-02-23 13:14:49.820000,Not Applicable
58243,7,999,7,2026-01-23 13:54:24.757000,Not Applicable
58250,19,999,7,2026-01-23 14:14:12.610000,Not Applicable
58264,8,999,7,2026-01-23 13:55:23.333000,Not Applicable
58350,24,085,7,2026-05-15 13:00:17.780000,Critical Access Hospital
58350,24,073,7,2026-05-15 13:00:17.777000,Clinic - Freestanding
58350,24,071,7,2026-05-15 13:00:17.773000,Clinic - Rural Health
58350,24,013,7,2026-05-15 13:00:17.770000,Hospital Outpatient
58350,24,012,7,2026-05-15 13:00:17.770000,Hospital Inpatient (Medicare Part B only)
58362,10,013,7,2023-11-08 14:12:36.543000,Hospital Outpatient
58364,39,013,7,2026-07-17 13:58:20.867000,Hospital Outpatient
58364,39,012,7,2026-07-17 13:58:20.863000,Hospital Inpatient (Medicare Part B only)
58364,39,071,7,2026-07-17 13:58:20.870000,Clinic - Rural Health
58364,39,073,7,2026-07-17 13:58:20.870000,Clinic - Freestanding
58364,39,085,7,2026-07-17 13:58:20.873000,Critical Access Hospital
58403,27,085,7,2026-05-12 13:14:35.183000,Critical Access Hospital
58403,27,073,7,2026-05-12 13:14:35.157000,Clinic - Freestanding
58403,27,071,7,2026-05-12 13:14:35.140000,Clinic - Rural Health
58403,27,012,7,2026-05-12 13:14:35.090000,Hospital Inpatient (Medicare Part B only)
58403,27,013,7,2026-05-12 13:14:35.113000,Hospital Outpatient
58410,9,999,7,2022-01-14 13:55:22.223000,Not Applicable
58414,11,999,7,2022-01-14 13:47:59.600000,Not Applicable
58423,48,999,7,2025-12-05 14:35:37.370000,Not Applicable
58428,29,999,7,2026-04-02 15:09:07.580000,Not Applicable
58436,13,999,7,2025-09-04 18:54:29.823000,Not Applicable
58477,22,085,7,2026-05-21 14:03:05.133000,Critical Access Hospital
58477,22,071,7,2026-05-21 14:03:05.130000,Clinic - Rural Health
58477,22,073,7,2026-05-21 14:03:05.130000,Clinic - Freestanding
58477,22,013,7,2026-05-21 14:03:05.127000,Hospital Outpatient
58477,22,012,7,2026-05-21 14:03:05.127000,Hospital Inpatient (Medicare Part B only)
58565,52,012,7,2026-08-04 19:42:55.937000,Hospital Inpatient (Medicare Part B only)
58565,52,013,7,2026-08-04 19:42:55.940000,Hospital Outpatient
58565,52,018,7,2026-08-04 19:42:55.940000,Hospital - Swing Beds
58565,52,023,7,2026-08-04 19:42:55.947000,Skilled Nursing - Outpatient
58565,52,022,7,2026-08-04 19:42:55.943000,Skilled Nursing - Inpatient (Medicare Part B only)
58565,52,073,7,2026-08-04 19:42:55.950000,Clinic - Freestanding
58565,52,074,7,2026-08-04 19:42:55.950000,Clinic - Outpatient Rehabilitation Facility (ORF)
58565,52,075,7,2026-08-04 19:42:55.953000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
58565,52,077,7,2026-08-04 19:42:55.957000,Clinic - Federally Qualified Health Center (FQHC)
58565,52,083,7,2026-08-04 19:42:55.957000,Ambulatory Surgery Center
58565,52,071,7,2026-08-04 19:42:55.947000,Clinic - Rural Health
58565,52,085,7,2026-08-04 19:42:55.960000,Critical Access Hospital
58573,13,999,7,2026-02-06 13:52:48.340000,Not Applicable
58575,38,999,7,2026-01-23 14:10:48.830000,Not Applicable
58577,33,999,7,2026-01-23 14:18:05.307000,Not Applicable
58582,20,0,7,2026-07-27 16:51:59.793000,TBD
58592,19,999,7,2025-09-26 14:06:34.047000,Not Applicable
58801,85,999,7,2026-07-10 13:49:04.400000,Not Applicable
58812,81,999,7,2026-07-10 13:49:41.160000,Not Applicable
58865,24,999,7,2025-10-14 13:00:34.227000,Not Applicable
58893,19,999,7,2026-07-14 22:42:58.317000,Not Applicable
58918,90,999,7,2026-07-10 13:51:16.177000,Not Applicable
59049,16,085,7,2023-11-22 12:43:44.133000,Critical Access Hospital
59049,16,083,7,2023-11-22 12:43:44.133000,Ambulatory Surgery Center
59049,16,013,7,2023-11-22 12:43:44.130000,Hospital Outpatient
59049,16,012,7,2023-11-22 12:43:44.127000,Hospital Inpatient (Medicare Part B only)
59049,16,018,7,2023-11-22 12:43:44.130000,Hospital - Swing Beds
59101,28,0,7,2026-07-14 22:43:01.500000,TBD
59123,28,999,7,2025-01-03 19:42:36.217000,Not Applicable
59125,38,999,7,2025-01-03 19:41:28.710000,Not Applicable
59154,13,085,7,2026-03-16 18:20:07.760000,Critical Access Hospital
59154,13,083,7,2026-03-16 18:20:07.760000,Ambulatory Surgery Center
59154,13,073,7,2026-03-16 18:20:07.757000,Clinic - Freestanding
59154,13,071,7,2026-03-16 18:20:07.753000,Clinic - Rural Health
59154,13,012,7,2026-03-16 18:20:07.750000,Hospital Inpatient (Medicare Part B only)
59154,13,013,7,2026-03-16 18:20:07.753000,Hospital Outpatient
59192,15,013,7,2024-11-08 16:43:49.857000,Hospital Outpatient
59192,15,012,7,2024-11-08 16:43:49.843000,Hospital Inpatient (Medicare Part B only)
59192,15,071,7,2024-11-08 16:43:49.867000,Clinic - Rural Health
59192,15,073,7,2024-11-08 16:43:49.877000,Clinic - Freestanding
59192,15,083,7,2024-11-08 16:43:49.880000,Ambulatory Surgery Center
59192,15,085,7,2024-11-08 16:43:49.887000,Critical Access Hospital
59233,19,085,7,2026-07-14 22:43:03.273000,Critical Access Hospital
59233,19,083,7,2026-07-14 22:43:03.273000,Ambulatory Surgery Center
59233,19,073,7,2026-07-14 22:43:03.273000,Clinic - Freestanding
59233,19,071,7,2026-07-14 22:43:03.273000,Clinic - Rural Health
59233,19,012,7,2026-07-14 22:43:03.273000,Hospital Inpatient (Medicare Part B only)
59233,19,013,7,2026-07-14 22:43:03.273000,Hospital Outpatient
59244,18,013,7,2026-02-23 13:14:49.747000,Hospital Outpatient
59244,18,012,7,2026-02-23 13:14:49.747000,Hospital Inpatient (Medicare Part B only)
59244,18,071,7,2026-02-23 13:14:49.747000,Clinic - Rural Health
59244,18,073,7,2026-02-23 13:14:49.747000,Clinic - Freestanding
59244,18,083,7,2026-02-23 13:14:49.747000,Ambulatory Surgery Center
59244,18,085,7,2026-02-23 13:14:49.747000,Critical Access Hospital
59257,11,085,7,2024-12-18 15:04:19.783000,Critical Access Hospital
59257,11,083,7,2024-12-18 15:04:19.780000,Ambulatory Surgery Center
59257,11,073,7,2024-12-18 15:04:19.773000,Clinic - Freestanding
59257,11,071,7,2024-12-18 15:04:19.773000,Clinic - Rural Health
59257,11,012,7,2024-12-18 15:04:19.770000,Hospital Inpatient (Medicare Part B only)
59257,11,013,7,2024-12-18 15:04:19.770000,Hospital Outpatient
59268,27,999,7,2025-01-24 14:03:22.753000,Not Applicable
59270,26,999,7,2025-01-24 14:03:58.973000,Not Applicable
59480,10,083,7,2025-09-18 19:56:26.187000,Ambulatory Surgery Center
59480,10,085,7,2025-09-18 19:56:26.187000,Critical Access Hospital
59480,10,071,7,2025-09-18 19:56:26.180000,Clinic - Rural Health
59480,10,073,7,2025-09-18 19:56:26.183000,Clinic - Freestanding
59480,10,013,7,2025-09-18 19:56:26.180000,Hospital Outpatient
59480,10,012,7,2025-09-18 19:56:26.177000,Hospital Inpatient (Medicare Part B only)
59487,15,012,7,2026-07-14 22:43:04.247000,Hospital Inpatient (Medicare Part B only)
59487,15,013,7,2026-07-14 22:43:04.247000,Hospital Outpatient
59487,15,073,7,2026-07-14 22:43:04.247000,Clinic - Freestanding
59487,15,071,7,2026-07-14 22:43:04.247000,Clinic - Rural Health
59487,15,085,7,2026-07-14 22:43:04.247000,Critical Access Hospital
59487,15,083,7,2026-07-14 22:43:04.247000,Ambulatory Surgery Center
59491,7,999,7,2023-07-21 14:46:30.070000,Not Applicable
59498,10,085,7,2026-01-27 16:44:14.350000,Critical Access Hospital
59498,10,071,7,2026-01-27 16:44:14.343000,Clinic - Rural Health
59498,10,073,7,2026-01-27 16:44:14.347000,Clinic - Freestanding
59498,10,083,7,2026-01-27 16:44:14.350000,Ambulatory Surgery Center
59498,10,013,7,2026-01-27 16:44:14.343000,Hospital Outpatient
59498,10,012,7,2026-01-27 16:44:14.340000,Hospital Inpatient (Medicare Part B only)
59521,11,999,7,2026-01-12 13:44:34.240000,Not Applicable
59553,11,085,7,2026-01-22 20:10:15.690000,Critical Access Hospital
59553,11,083,7,2026-01-22 20:10:15.690000,Ambulatory Surgery Center
59553,11,073,7,2026-01-22 20:10:15.687000,Clinic - Freestanding
59553,11,071,7,2026-01-22 20:10:15.683000,Clinic - Rural Health
59553,11,012,7,2026-01-22 20:10:15.680000,Hospital Inpatient (Medicare Part B only)
59553,11,013,7,2026-01-22 20:10:15.680000,Hospital Outpatient
59608,32,013,7,2026-04-04 15:22:20.153000,Hospital Outpatient
59608,32,012,7,2026-04-04 15:22:20.150000,Hospital Inpatient (Medicare Part B only)
59608,32,011,7,2026-04-04 15:22:20.147000,Hospital Inpatient (Including Medicare Part A)
59608,32,085,7,2026-04-04 15:22:20.153000,Critical Access Hospital
59624,19,085,7,2026-03-30 15:54:26.657000,Critical Access Hospital
59624,19,011,7,2026-03-30 15:54:26.650000,Hospital Inpatient (Including Medicare Part A)
59624,19,012,7,2026-03-30 15:54:26.650000,Hospital Inpatient (Medicare Part B only)
59624,19,013,7,2026-03-30 15:54:26.653000,Hospital Outpatient
59634,10,013,7,2026-04-02 13:25:16.750000,Hospital Outpatient
59634,10,012,7,2026-04-02 13:25:16.750000,Hospital Inpatient (Medicare Part B only)
59634,10,011,7,2026-04-02 13:25:16.747000,Hospital Inpatient (Including Medicare Part A)
59634,10,085,7,2026-04-02 13:25:16.753000,Critical Access Hospital
59641,35,0,7,2026-07-21 12:13:50.643000,TBD
59654,4,999,7,2024-05-21 14:17:38.870000,Not Applicable
59657,9,011,7,2025-09-16 14:35:04.130000,Hospital Inpatient (Including Medicare Part A)
59664,17,011,7,2026-05-21 13:59:57.943000,Hospital Inpatient (Including Medicare Part A)
59664,17,012,7,2026-05-21 13:59:57.947000,Hospital Inpatient (Medicare Part B only)
59664,17,013,7,2026-05-21 13:59:57.950000,Hospital Outpatient
59664,17,085,7,2026-05-21 13:59:57.950000,Critical Access Hospital
59668,29,999,7,2026-04-24 14:05:55.150000,Not Applicable
59674,18,999,7,2026-04-24 14:06:43.637000,Not Applicable
59764,16,999,7,2026-01-23 14:18:48.910000,Not Applicable
59766,29,999,7,2026-01-23 14:11:37.820000,Not Applicable
59807,8,085,7,2026-07-27 12:14:38.923000,Critical Access Hospital
59807,8,083,7,2026-07-27 12:14:38.920000,Ambulatory Surgery Center
59807,8,013,7,2026-07-27 12:14:38.920000,Hospital Outpatient
59915,27,999,7,2026-07-15 21:12:16.773000,Not Applicable
59933,9,999,7,2024-10-04 15:29:35.880000,Not Applicable
59940,5,999,7,2024-10-04 15:30:23.047000,Not Applicable
60178,3,0,7,2025-05-06 21:48:44.973000,TBD
60195,4,999,7,2025-05-22 20:22:10.470000,Not Applicable
60196,4,999,7,2025-05-22 20:22:41.947000,Not Applicable
60249,5,085,7,2025-09-18 15:33:55.667000,Critical Access Hospital
60249,5,011,7,2025-09-18 15:33:55.660000,Hospital Inpatient (Including Medicare Part A)
60249,5,013,7,2025-09-18 15:33:55.667000,Hospital Outpatient
60249,5,012,7,2025-09-18 15:33:55.663000,Hospital Inpatient (Medicare Part B only)
60250,8,012,7,2026-03-26 12:01:44.263000,Hospital Inpatient (Medicare Part B only)
60250,8,013,7,2026-03-26 12:01:44.263000,Hospital Outpatient
60250,8,011,7,2026-03-26 12:01:44.260000,Hospital Inpatient (Including Medicare Part A)
60250,8,085,7,2026-03-26 12:01:44.267000,Critical Access Hospital
60295,3,085,7,2025-09-17 13:30:49.017000,Critical Access Hospital
60295,3,083,7,2025-09-17 13:30:49.013000,Ambulatory Surgery Center
60295,3,071,7,2025-09-17 13:30:49.010000,Clinic - Rural Health
60295,3,073,7,2025-09-17 13:30:49.010000,Clinic - Freestanding
60295,3,013,7,2025-09-17 13:30:49.007000,Hospital Outpatient
60295,3,012,7,2025-09-17 13:30:49.007000,Hospital Inpatient (Medicare Part B only)
60297,3,012,7,2025-09-19 13:12:08.883000,Hospital Inpatient (Medicare Part B only)
60297,3,013,7,2025-09-19 13:12:08.883000,Hospital Outpatient
60297,3,073,7,2025-09-19 13:12:08.890000,Clinic - Freestanding
60297,3,071,7,2025-09-19 13:12:08.887000,Clinic - Rural Health
60297,3,083,7,2025-09-19 13:12:08.890000,Ambulatory Surgery Center
60297,3,085,7,2025-09-19 13:12:08.893000,Critical Access Hospital
60299,3,085,7,2025-09-16 18:35:54.477000,Critical Access Hospital
60299,3,083,7,2025-09-16 18:35:54.473000,Ambulatory Surgery Center
60299,3,071,7,2025-09-16 18:35:54.470000,Clinic - Rural Health
60299,3,073,7,2025-09-16 18:35:54.470000,Clinic - Freestanding
60299,3,013,7,2025-09-16 18:35:54.467000,Hospital Outpatient
60299,3,012,7,2025-09-16 18:35:54.463000,Hospital Inpatient (Medicare Part B only)
60301,3,012,7,2025-09-18 14:45:05.477000,Hospital Inpatient (Medicare Part B only)
60301,3,013,7,2025-09-18 14:45:05.480000,Hospital Outpatient
60301,3,073,7,2025-09-18 14:45:05.483000,Clinic - Freestanding
60301,3,071,7,2025-09-18 14:45:05.483000,Clinic - Rural Health
60301,3,083,7,2025-09-18 14:45:05.487000,Ambulatory Surgery Center
60301,3,085,7,2025-09-18 14:45:05.493000,Critical Access Hospital
60314,5,999,7,2025-09-05 17:38:49.060000,Not Applicable
60315,4,999,7,2026-03-27 16:53:30.660000,Not Applicable
60317,4,999,7,2025-09-05 17:42:48.600000,Not Applicable
60318,5,999,7,2026-03-27 16:54:22.610000,Not Applicable
60321,2,085,7,2025-09-16 17:46:47.797000,Critical Access Hospital
60321,2,083,7,2025-09-16 17:46:47.797000,Ambulatory Surgery Center
60321,2,071,7,2025-09-16 17:46:47.790000,Clinic - Rural Health
60321,2,073,7,2025-09-16 17:46:47.793000,Clinic - Freestanding
60321,2,013,7,2025-09-16 17:46:47.790000,Hospital Outpatient
60321,2,012,7,2025-09-16 17:46:47.787000,Hospital Inpatient (Medicare Part B only)
60333,12,999,7,2026-02-13 17:53:58.307000,Not Applicable
60340,11,999,7,2026-02-13 17:54:53.913000,Not Applicable
60407,4,085,7,2026-05-13 18:27:50.487000,Critical Access Hospital
60407,4,083,7,2026-05-13 18:27:50.483000,Ambulatory Surgery Center
60407,4,013,7,2026-05-13 18:27:50.480000,Hospital Outpatient
60410,6,013,7,2026-05-14 12:42:23.830000,Hospital Outpatient
60410,6,083,7,2026-05-14 12:42:23.833000,Ambulatory Surgery Center
60410,6,085,7,2026-05-14 12:42:23.833000,Critical Access Hospital
60418,3,085,7,2026-05-14 11:53:39.593000,Critical Access Hospital
60418,3,083,7,2026-05-14 11:53:39.590000,Ambulatory Surgery Center
60418,3,013,7,2026-05-14 11:53:39.590000,Hospital Outpatient
60420,5,013,7,2026-05-14 12:48:21.687000,Hospital Outpatient
60420,5,085,7,2026-05-14 12:48:21.690000,Critical Access Hospital
60420,5,083,7,2026-05-14 12:48:21.687000,Ambulatory Surgery Center
60423,12,999,7,2026-05-08 16:15:01.120000,Not Applicable
60425,4,999,7,2026-05-08 16:16:01.380000,Not Applicable
60432,4,085,7,2026-05-14 20:00:12.043000,Critical Access Hospital
60432,4,083,7,2026-05-14 20:00:12.033000,Ambulatory Surgery Center
60432,4,013,7,2026-05-14 20:00:12.023000,Hospital Outpatient
60435,3,013,7,2026-05-12 00:12:23.470000,Hospital Outpatient
60435,3,012,7,2026-05-12 00:12:23.460000,Hospital Inpatient (Medicare Part B only)
60435,3,011,7,2026-05-12 00:12:23.450000,Hospital Inpatient (Including Medicare Part A)
60435,3,022,7,2026-05-12 00:12:23.477000,Skilled Nursing - Inpatient (Medicare Part B only)
60435,3,023,7,2026-05-12 00:12:23.487000,Skilled Nursing - Outpatient
60435,3,085,7,2026-05-12 00:12:23.503000,Critical Access Hospital
60435,3,077,7,2026-05-12 00:12:23.500000,Clinic - Federally Qualified Health Center (FQHC)
60435,3,073,7,2026-05-12 00:12:23.497000,Clinic - Freestanding
60435,3,072,7,2026-05-12 00:12:23.493000,Clinic - Hospital Based or Independent Renal Dialysis Center
60435,3,071,7,2026-05-12 00:12:23.493000,Clinic - Rural Health
